42248309,NULL
42248316,NULL
42248323,NULL
42248330,NULL
42248354,NULL
42248866,NULL
42248873,NULL
42248880,NULL
42248897,NULL
42248903,NULL
42248910,NULL
42250272,NULL
42250289,NULL
42250296,NULL
42250302,NULL
42250319,NULL
42250326,NULL
42250395,NULL
42250401,NULL
42250418,NULL
42250425,NULL
42250432,NULL
42250449,NULL
42250456,NULL
42250463,NULL
42250470,NULL
42268178,NULL
42268185,NULL
42269175,NULL
42277415,NULL
42277859,NULL
42277866,NULL
47500877,NULL
50043200,NULL
50053261,NULL
50053278,NULL
50053285,NULL
50053322,NULL
50053346,NULL
50053520,NULL
50068104,NULL
50068111,NULL
50068128,NULL
50068166,NULL
50075188,NULL
50076598,NULL
50081974,NULL
50081998,NULL
50084395,NULL
50084500,NULL
50093878,NULL
50096213,NULL
50096381,NULL
50096954,NULL
50097029,NULL
50097128,NULL
50097159,NULL
50097173,NULL
50097241,NULL
50097265,NULL
50097272,NULL
50097425,NULL
50097463,NULL
50097838,NULL
50097852,NULL
50098026,NULL
50112159,NULL
50112814,NULL
50118083,NULL
50120000,NULL
50120772,NULL
50159475,NULL
50159758,NULL
50184262,NULL
50184491,NULL
50190669,NULL
50200702,NULL
50204977,NULL
50210404,NULL
50210466,NULL
50220021,NULL
50220960,NULL
50251094,NULL
50285662,NULL
50285938,NULL
50287062,NULL
50357116,NULL
50360215,NULL
50360253,NULL
50360260,NULL
50360284,NULL
50360291,NULL
50360314,NULL
50360321,NULL
50360338,NULL
50360345,NULL
50360352,NULL
50360369,NULL
50360376,NULL
50360383,NULL
50360390,NULL
50360420,NULL
50360444,NULL
50370344,NULL
50398928,NULL
50398935,NULL
50398997,NULL
50410354,NULL
50410361,NULL
50412532,NULL
50412549,NULL
50412556,NULL
50460403,NULL
50460410,NULL
50544158,NULL
50544660,NULL
50544677,NULL
50544684,NULL
50544691,NULL
50562343,NULL
50663569,NULL
50663576,NULL
50663811,NULL
50671298,NULL
50671304,NULL
50676262,NULL
50818907,NULL
50818914,NULL
50818938,NULL
50818945,NULL
50824946,NULL
50878185,NULL
50878192,NULL
50878208,NULL
50884315,NULL
50884339,NULL
50884384,NULL
50884391,NULL
50884636,NULL
50884858,NULL
50884957,NULL
54016521,NULL
54024892,NULL
54034051,NULL
54051140,NULL
54051157,NULL
54138001,NULL
54490406,NULL
54490703,NULL
54490949,NULL
54491847,NULL
54491854,NULL
54491878,NULL
54492509,NULL
54492578,NULL
54492653,NULL
54492752,NULL
54492790,NULL
54493803,NULL
54493810,NULL
54493834,NULL
57025407,NULL
57025445,NULL
57055176,NULL
57056661,NULL
57059808,NULL
57063072,NULL
57063102,NULL
57063119,NULL
57063126,NULL
57063133,NULL
57165134,NULL
57310824,NULL
57310848,NULL
57402017,NULL
57402369,NULL
57402376,NULL
57402802,NULL
57402819,NULL
57402987,NULL
57420271,NULL
57540573,NULL
57540597,NULL
57540689,NULL
57540948,NULL
59033530,NULL
59033547,NULL
59045380,NULL
59047445,NULL
59049180,NULL
59049197,NULL
59049296,NULL
59049791,NULL
59050612,NULL
59050629,NULL
59051244,NULL
59051251,NULL
59051312,NULL
59053378,NULL
59053385,NULL
59053392,NULL
59053408,NULL
59053415,NULL
59053422,NULL
59053453,NULL
59053460,NULL
59929024,NULL
59929871,NULL
59929918,NULL
59929956,NULL
59929963,NULL
59929970,NULL
59929987,NULL
59930105,NULL
59931072,NULL
59931089,NULL
59931478,NULL
59931485,NULL
59931492,NULL
59931850,NULL
59931867,NULL
59931898,NULL
59931904,NULL
59938583,NULL
59938590,NULL
59938606,NULL
59938613,NULL
59938620,NULL
73103325,NULL
73103356,NULL
73103363,NULL
73103387,NULL
73103714,NULL
73104018,NULL
73104032,NULL
73104711,NULL
73104728,NULL
73104735,NULL
73105183,NULL
73108832,NULL
73109303,NULL
73109310,NULL
73110736,NULL
73111436,NULL
73112440,NULL
73114185,NULL
73114215,NULL
73114246,NULL
73114277,NULL
73114611,NULL
73115458,NULL
73115472,NULL
73115489,NULL
73116202,NULL
73116233,NULL
73116295,NULL
73117841,NULL
73118534,NULL
73118695,NULL
73118701,NULL
73118718,NULL
73118725,NULL
73118732,NULL
73118749,NULL
73118756,NULL
73118824,NULL
73118831,NULL
73118848,NULL
73119043,NULL
73120001,NULL
73120049,NULL
73120056,NULL
73120087,NULL
73120094,NULL
73120506,NULL
73120513,NULL
73120520,NULL
73120537,NULL
73120568,NULL
73123781,NULL
73123798,NULL
73123811,NULL
73123828,NULL
73124023,NULL
73124122,NULL
73124139,NULL
73124160,NULL
73124313,NULL
73124320,NULL
73125488,NULL
73125495,NULL
73125747,NULL
73125754,NULL
73125761,NULL
73125860,NULL
73126805,NULL
73126836,NULL
73126881,NULL
73126898,NULL
73127062,NULL
73127079,NULL
73127123,NULL
73127130,NULL
73127178,NULL
73127260,NULL
73127284,NULL
73127291,NULL
73128427,NULL
73128434,NULL
73128441,NULL
73128458,NULL
73128465,NULL
73128472,NULL
73128489,NULL
73128496,NULL
73128502,NULL
73128519,NULL
73128533,NULL
73128540,NULL
73128557,NULL
73128571,NULL
73128700,NULL
73128717,NULL
73128724,NULL
73128731,NULL
73128748,NULL
73128755,NULL
73128762,NULL
73128779,NULL
73128786,NULL
73128793,NULL
73128809,NULL
73128816,NULL
73128823,NULL
73128830,NULL
73128847,NULL
73128854,NULL
73128861,NULL
73128878,NULL
73128892,NULL
73128908,NULL
73128939,NULL
73128946,NULL
73128953,NULL
73128960,NULL
73128977,NULL
73128984,NULL
73128991,NULL
73129103,NULL
73131106,NULL
73131113,NULL
73131120,NULL
73131137,NULL
73131144,NULL
73131151,NULL
73131168,NULL
73131175,NULL
73131199,NULL
73131205,NULL
73131212,NULL
73131229,NULL
73131236,NULL
73131243,NULL
73131250,NULL
73131267,NULL
73131274,NULL
73131281,NULL
73131298,NULL
73131304,NULL
73131311,NULL
73131328,NULL
73131366,NULL
73131373,NULL
73131380,NULL
73131397,NULL
73132769,NULL
73132806,NULL
73133735,NULL
73133742,NULL
73133759,NULL
73133766,NULL
73133773,NULL
73133797,NULL
73135104,NULL
73135111,NULL
73135128,NULL
73135135,NULL
73135142,NULL
73135159,NULL
73135166,NULL
73135173,NULL
73135180,NULL
73135203,NULL
73135210,NULL
73135227,NULL
73135234,NULL
73135241,NULL
73135265,NULL
73135272,NULL
73135289,NULL
73135296,NULL
73135302,NULL
73135319,NULL
73135326,NULL
73135333,NULL
73135340,NULL
73135357,NULL
73135364,NULL
73135371,NULL
73135388,NULL
73135395,NULL
73135401,NULL
73135418,NULL
73135449,NULL
73135487,NULL
73135715,NULL
73138129,NULL
73138303,NULL
73138310,NULL
73138327,NULL
73138334,NULL
73138341,NULL
73138358,NULL
73138365,NULL
73138372,NULL
73138389,NULL
73138396,NULL
73138457,NULL
73138464,NULL
73139324,NULL
73139348,NULL
73139355,NULL
73139362,NULL
73139379,NULL
73139386,NULL
73139393,NULL
73139409,NULL
73139416,NULL
73139423,NULL
73139430,NULL
73139447,NULL
73139454,NULL
73139478,NULL
73139508,NULL
73139515,NULL
73139522,NULL
73139546,NULL
73139560,NULL
73139577,NULL
73139584,NULL
73139607,NULL
73139614,NULL
73139645,NULL
73139652,NULL
73139669,NULL
73140320,NULL
73140337,NULL
73140344,NULL
73140399,NULL
73140504,NULL
73140511,NULL
73140528,NULL
73140535,NULL
73140542,NULL
73140559,NULL
73140566,NULL
73140573,NULL
73140580,NULL
73140597,NULL
73140603,NULL
73140610,NULL
73141501,NULL
73141525,NULL
73141549,NULL
73141556,NULL
73141563,NULL
73141570,NULL
73141587,NULL
73141617,NULL
73141624,NULL
73141631,NULL
73141648,NULL
73143604,NULL
73143611,NULL
73144151,NULL
73144168,NULL
73144175,NULL
73144182,NULL
73144199,NULL
73144205,NULL
73144212,NULL
73144229,NULL
73144236,NULL
73144250,NULL
73144267,NULL
73144458,NULL
73144465,NULL
73144472,NULL
73144489,NULL
73144496,NULL
73144502,NULL
73144519,NULL
73144526,NULL
73144533,NULL
73144540,NULL
73144557,NULL
73144564,NULL
73144571,NULL
73144588,NULL
73144595,NULL
73144601,NULL
73144618,NULL
73144625,NULL
73144632,NULL
73144649,NULL
73144656,NULL
73500308,NULL
73500315,NULL
73500339,NULL
73500346,NULL
73500353,NULL
73500612,NULL
73501015,NULL
73501602,NULL
73501640,NULL
73501657,NULL
73501664,NULL
73501671,NULL
73501688,NULL
73501732,NULL
73501749,NULL
73501756,NULL
73503705,NULL
73503712,NULL
73503736,NULL
73503750,NULL
73505693,NULL
73510208,NULL
73513513,NULL
73513520,NULL
73513537,NULL
73513544,NULL
73513575,NULL
73513582,NULL
73513605,NULL
73513612,NULL
73516408,NULL
73516415,NULL
73516422,NULL
73516439,NULL
73516446,NULL
73516453,NULL
73516460,NULL
73517511,NULL
73517573,NULL
73517597,NULL
73517610,NULL
73517627,NULL
73517634,NULL
73517641,NULL
73517658,NULL
73517672,NULL
73517696,NULL
73517870,NULL
73520375,NULL
73550013,NULL
73550020,NULL
75037062,NULL
76145513,NULL
76401121,NULL
80042525,NULL
80042556,NULL
80042563,NULL
80042914,NULL
80043072,NULL
80043157,NULL
80043164,NULL
80050025,NULL
80050124,NULL
80053811,NULL
80053828,NULL
80053835,NULL
80094883,NULL
80111337,NULL
80177173,NULL
80218784,NULL
80310167,NULL
80310334,NULL
80466437,NULL
80508816,NULL
80536314,NULL
80536338,NULL
80536352,NULL
80536369,NULL
80536376,NULL
80536383,NULL
80560975,NULL
80739814,NULL
80761761,NULL
80791485,NULL
80797869,NULL
80809524,NULL
80826422,NULL
80837558,NULL
80873396,NULL
80891451,NULL
80936848,NULL
80946861,NULL
80965510,NULL
80979210,NULL
80985617,NULL
80990703,NULL
87108132,NULL
87108262,NULL
87111606,NULL
87111781,NULL
87157048,NULL
87157062,NULL
87157154,NULL
87157192,NULL
87157222,NULL
87157239,NULL
87157291,NULL
87157314,NULL
87157635,NULL
87294057,NULL
87294071,NULL
87311396,NULL
87311860,NULL
87313048,NULL
87313086,NULL
87313109,NULL
87313116,NULL
87313178,NULL
87317527,NULL
87317848,NULL
87317855,NULL
87317862,NULL
87317879,NULL
87322170,NULL
87330465,NULL
87330472,NULL
87330489,NULL
87330496,NULL
87330502,NULL
87330519,NULL
90338182,NULL
90357879,NULL
90375408,NULL
90376818,NULL
90376825,NULL
90376832,NULL
90415555,NULL
90415753,NULL
90418136,NULL
90490293,NULL
90490309,NULL
90490316,NULL
90490705,NULL
90494055,NULL
90495595,NULL
96000120,NULL
96002612,NULL
96003398,NULL
96005385,NULL
96009796,NULL
96009819,NULL
96009826,NULL
96009833,NULL
96011003,NULL
96017692,NULL
96019955,NULL
96020043,NULL
96020074,NULL
96020081,NULL
96020098,NULL
96020104,NULL
96020111,NULL
96020128,NULL
96020968,NULL
96021002,NULL
96021026,NULL
96021057,NULL
96021071,NULL
96021118,NULL
96021132,NULL
96021156,NULL
96021187,NULL
96021217,NULL
96021224,NULL
96021255,NULL
96022313,NULL
96027028,NULL
96033531,NULL
96038161,NULL
96038178,NULL
96038185,NULL
96038208,NULL
96038215,NULL
96038222,NULL
96038246,NULL
96038253,NULL
96038260,NULL
96038277,NULL
96038291,NULL
96038314,NULL
96038321,NULL
96038369,NULL
96038376,NULL
96038390,NULL
96038420,NULL
96038444,NULL
96038468,NULL
96038475,NULL
96038482,NULL
96038796,NULL
96038802,NULL
96047750,NULL
96047767,NULL
96048054,NULL
96060896,NULL
96068083,NULL
96068762,NULL
96068786,NULL
96071243,NULL
96073315,NULL
96075777,NULL
96075784,NULL
96075845,NULL
96075852,NULL
96075876,NULL
96076316,NULL
96076323,NULL
96076330,NULL
96076347,NULL
96076354,NULL
96076361,NULL
96076378,NULL
96076385,NULL
96076392,NULL
96076408,NULL
96076415,NULL
96076439,NULL
96077238,NULL
96077740,NULL
96077757,NULL
96079522,NULL
96079720,NULL
96079751,NULL
96081754,NULL
96081822,NULL
96081839,NULL
96081846,NULL
96081877,NULL
96081884,NULL
96081891,NULL
96086179,NULL
96091753,NULL
96097328,NULL
96099278,NULL
96099292,NULL
96099315,NULL
96100561,NULL
96100578,NULL
96101285,NULL
96101308,NULL
96101315,NULL
96101322,NULL
96101339,NULL
96101346,NULL
96109083,NULL
96109717,NULL
96109731,NULL
96111000,NULL
96118610,NULL
96119600,NULL
96119617,NULL
96119624,NULL
96120132,NULL
731162718,NULL
8421330003,NULL
8421360031,NULL
8421360086,NULL
8421360116,NULL
8421360352,NULL
8421360369,NULL
8421360635,NULL
8421360789,NULL
8421360826,NULL
8421360840,NULL
8421360857,NULL
8421360956,NULL
8421361090,NULL
8421361250,NULL
8421361595,NULL
8421365012,NULL
8421365050,NULL
8421365074,NULL
8421365210,NULL
8421365227,NULL
8421365241,NULL
8421365470,NULL
8421365784,NULL
8421365845,NULL
8421365852,NULL
8421365890,NULL
8421365951,NULL
8421366132,NULL
8421367276,NULL
8421367399,NULL
8421368006,NULL
8421368013,NULL
8421368037,NULL
8421368044,NULL
8421368099,NULL
8421368112,NULL
8421368136,NULL
8421368174,NULL
8421369218,NULL
8421369249,NULL
8421369638,NULL
8421369850,NULL
8421369959,NULL
8421370344,NULL
8421382545,NULL
8421382552,NULL
8421382569,NULL
8421382576,NULL
8421411481,NULL
8421411542,NULL
8421901524,NULL
8521065256,NULL
8521121471,NULL
8521136321,NULL
8521136338,NULL
8521137014,NULL
8521210212,NULL
8521210229,NULL
8521210236,NULL
8521210243,NULL
8521220631,NULL
8521220648,NULL
8521220655,NULL
8521302139,NULL
8521305659,NULL
8521312220,NULL
8521312510,NULL
8521315405,NULL
8521319526,NULL
8521319571,NULL
8521327033,NULL
8521328214,NULL
8521328221,NULL
11210000018,NULL
11210006508,NULL
11210007253,NULL
11210009431,NULL
11210607040,NULL
11543941415,NULL
11543941422,NULL
13051412838,NULL
13051412845,NULL
13051414436,NULL
13051419912,NULL
13409128428,NULL
13409341155,NULL
13409515198,NULL
13409515204,NULL
13409515310,NULL
13409918104,NULL
17600021076,NULL
17854030619,NULL
17854030626,NULL
17854030633,NULL
17854030640,NULL
17854047143,NULL
17854047150,NULL
17854047167,NULL
17854047174,NULL
17854047181,NULL
17854047198,NULL
17854047457,NULL
17854047464,NULL
17854047501,NULL
17854047518,NULL
17854053946,NULL
18200001680,NULL
18876252010,NULL
18876721103,NULL
18876791052,NULL
18876791083,NULL
18876791113,NULL
20000104249,NULL
20188050109,NULL
20188050185,NULL
20188060139,NULL
20356618148,NULL
20356619923,NULL
20356619930,NULL
20356619947,NULL
20356621964,NULL
20356621971,NULL
21200010354,NULL
21200620133,NULL
21299142851,NULL
21299147733,NULL
21299147764,NULL
21299148655,NULL
21299155264,NULL
21299162910,NULL
21299164587,NULL
21299167915,NULL
21299168240,NULL
21299168530,NULL
21299168547,NULL
21299168554,NULL
21299168561,NULL
21299176801,NULL
21299177297,NULL
21299187210,NULL
21299187227,NULL
21299187234,NULL
21299187241,NULL
21299187258,NULL
21331140234,NULL
21331573322,NULL
21331785299,NULL
21664825013,NULL
22021551330,NULL
22644006354,NULL
22644006361,NULL
22677221007,NULL
22677221014,NULL
24000001645,NULL
24000001669,NULL
24000001980,NULL
24000010227,NULL
24000010418,NULL
24000010920,NULL
24000011859,NULL
24000012559,NULL
24000017677,NULL
24000024675,NULL
24000025528,NULL
24000027584,NULL
24000063056,NULL
24000080947,NULL
24000124023,NULL
24000124948,NULL
24000124962,NULL
24000146643,NULL
24000190394,NULL
24000193852,NULL
24000196341,NULL
24000236757,NULL
24000254034,NULL
24000254041,NULL
24000254065,NULL
26102120682,NULL
27084279276,NULL
27084279313,NULL
27084287325,NULL
27084436754,NULL
27084436860,NULL
27084436877,NULL
27084653359,NULL
27084657357,NULL
27084657968,NULL
27084674293,NULL
27084674675,NULL
27084705478,NULL
27084731057,NULL
27084731064,NULL
27084855920,NULL
27084929522,NULL
27084936933,NULL
27084960792,NULL
27084964493,NULL
27752107580,NULL
31200435866,NULL
31200491428,NULL
32187510911,NULL
32187722826,NULL
32187722833,NULL
32187722857,NULL
32187722864,NULL
32187722871,NULL
32187722888,NULL
32187722895,NULL
34000312177,NULL
36000183399,NULL
36000183429,NULL
36000183450,NULL
36282024434,NULL
36282041868,NULL
36282041905,NULL
36282041912,NULL
36282041981,NULL
36282141148,NULL
36282500020,NULL
36282554658,NULL
36282802414,NULL
36282843233,NULL
36282843240,NULL
36282933439,NULL
36282933484,NULL
36282933514,NULL
36282933521,NULL
37000038696,NULL
37000469537,NULL
37600160421,NULL
37600160490,NULL
39897496023,NULL
40029180307,NULL
40029180505,NULL
41143020173,NULL
41143024324,NULL
41143024966,NULL
41143025826,NULL
41143027929,NULL
41143049501,NULL
41143099179,NULL
41500763675,NULL
43377930112,NULL
43377940012,NULL
43377940036,NULL
43646100420,NULL
45496311063,NULL
45496311643,NULL
45496331634,NULL
45496332549,NULL
45496332709,NULL
45496332778,NULL
45496333171,NULL
45496334017,NULL
45496334154,NULL
45496334369,NULL
45496334611,NULL
45496335342,NULL
45496343132,NULL
45496368173,NULL
45496401436,NULL
45496401986,NULL
45496402129,NULL
45496521448,NULL
45496522551,NULL
45496523312,NULL
45496523596,NULL
45496523619,NULL
45496523701,NULL
45496524302,NULL
45496524418,NULL
45496524524,NULL
45496524661,NULL
45496525293,NULL
45496525347,NULL
45496527235,NULL
47532903010,NULL
47532903027,NULL
48419652793,NULL
48419786351,NULL
48419786368,NULL
48526012145,NULL
49733800112,NULL
49733830119,NULL
50051005554,NULL
50051005684,NULL
50051238440,NULL
50051238464,NULL
50051275193,NULL
50051514711,NULL
51131592278,NULL
51131594180,NULL
51141977928,NULL
51141978277,NULL
52600112751,NULL
53941180003,NULL
53941180010,NULL
53941180041,NULL
55653632108,NULL
55653670209,NULL
58449860020,NULL
58449860037,NULL
59338124513,NULL
59338124520,NULL
60162601903,NULL
60162626029,NULL
60162640117,NULL
60162640124,NULL
60162641527,NULL
60162684708,NULL
60162684876,NULL
60162684906,NULL
60162684913,NULL
60162691324,NULL
60162698187,NULL
60162698194,NULL
62703219639,NULL
62703229836,NULL
62703575834,NULL
62703576435,NULL
62703811536,NULL
62703821634,NULL
63562527736,NULL
63562527774,NULL
63562527842,NULL
63562527903,NULL
63562528016,NULL
63562566827,NULL
63562566858,NULL
63562586795,NULL
63562586825,NULL
63562586849,NULL
63562586887,NULL
64144004126,NULL
64442201173,NULL
64442201326,NULL
64442201333,NULL
65541066335,NULL
65541066342,NULL
65541081949,NULL
65541084162,NULL
66264106377,NULL
66264111388,NULL
66264657305,NULL
69276117058,NULL
70177010768,NULL
70177010775,NULL
70177020477,NULL
70177025694,NULL
70177025946,NULL
70177025953,NULL
70177077198,NULL
70177077563,NULL
70177077679,NULL
70177077693,NULL
70177078775,NULL
70177079154,NULL
70177084158,NULL
70177084653,NULL
70177084745,NULL
70177084752,NULL
70177084813,NULL
70177084837,NULL
70177086664,NULL
70177087784,NULL
70177087807,NULL
70177090463,NULL
70177091347,NULL
70177091361,NULL
70177096625,NULL
70177106065,NULL
70177116088,NULL
70177119119,NULL
70177120993,NULL
70177130381,NULL
70177130398,NULL
70177137854,NULL
70177145118,NULL
70177182328,NULL
70177182335,NULL
70177230135,NULL
70177245917,NULL
70177267957,NULL
70177283117,NULL
70330136694,NULL
70330407893,NULL
70330512061,NULL
70734053283,NULL
70734517815,NULL
71662035808,NULL
71662035846,NULL
71662043698,NULL
71662069421,NULL
71662083298,NULL
71662200503,NULL
71662353001,NULL
71662505042,NULL
71662510510,NULL
71662619619,NULL
71662619633,NULL
71662681197,NULL
71662951054,NULL
71998000013,NULL
72417139437,NULL
72417143076,NULL
72417151965,NULL
72417151996,NULL
72417152269,NULL
72417155406,NULL
74299565205,NULL
74299756016,NULL
75076130012,NULL
75076130074,NULL
75076130180,NULL
75172079123,NULL
75380010505,NULL
75380020443,NULL
75380741218,NULL
75380778160,NULL
76808002430,NULL
76808002447,NULL
76808002461,NULL
76840600021,NULL
76840600038,NULL
76840600045,NULL
76840600113,NULL
76840600151,NULL
76840600915,NULL
76840620036,NULL
77924000041,NULL
77924001116,NULL
77924001123,NULL
77924001130,NULL
77924001147,NULL
77924001154,NULL
77924001185,NULL
77924002335,NULL
77924002359,NULL
77924003004,NULL
77924003134,NULL
77924003202,NULL
77924003226,NULL
77924003233,NULL
77924003288,NULL
77924003653,NULL
77924003684,NULL
77924003707,NULL
77924004070,NULL
77924004124,NULL
77924004131,NULL
77924004223,NULL
77924004254,NULL
77924004353,NULL
77924004773,NULL
77924004902,NULL
77924006449,NULL
77924006821,NULL
77924006838,NULL
77924006944,NULL
77924007019,NULL
77924007040,NULL
77924007439,NULL
77924007446,NULL
77924007453,NULL
77924007606,NULL
77924007613,NULL
77924007620,NULL
77924007651,NULL
77924007668,NULL
77924007675,NULL
77924008139,NULL
77924008146,NULL
77924008153,NULL
77924008160,NULL
77924008290,NULL
77924008597,NULL
77924009020,NULL
77924009051,NULL
77924009167,NULL
77924009259,NULL
77924010842,NULL
77924010989,NULL
77924011023,NULL
77924011047,NULL
77924011108,NULL
77924011122,NULL
77924011139,NULL
77924011146,NULL
77924011153,NULL
77924011191,NULL
77924011382,NULL
77924011405,NULL
77924011429,NULL
77924011443,NULL
77924011450,NULL
77924011481,NULL
77924011764,NULL
77924011795,NULL
77924011801,NULL
77924011818,NULL
77924011825,NULL
77924011863,NULL
77924011887,NULL
77924011894,NULL
77924011955,NULL
77924011962,NULL
77924011979,NULL
77924012006,NULL
77924012020,NULL
77924012204,NULL
77924012501,NULL
77924012570,NULL
77924012594,NULL
77924013072,NULL
77924013096,NULL
77924013218,NULL
77924013300,NULL
77924013317,NULL
77924013324,NULL
77924013478,NULL
77924013720,NULL
77924013744,NULL
77924014000,NULL
77924015151,NULL
77924015168,NULL
77924016998,NULL
77924017025,NULL
77924017032,NULL
77924017049,NULL
77924017063,NULL
77924017247,NULL
77924017513,NULL
77924017520,NULL
77924017537,NULL
77924017544,NULL
77924018145,NULL
77924018428,NULL
77924018435,NULL
77924018510,NULL
77924018541,NULL
77924018589,NULL
77924018848,NULL
77924018916,NULL
77924018923,NULL
77924018947,NULL
77924018954,NULL
77924018961,NULL
77924018978,NULL
77924018985,NULL
77924018992,NULL
77924019005,NULL
77924019012,NULL
77924019067,NULL
77924019074,NULL
77924019081,NULL
77924019098,NULL
77924019128,NULL
77924019135,NULL
77924019142,NULL
77924019159,NULL
77924019173,NULL
77924019494,NULL
77924019517,NULL
77924019531,NULL
77924019722,NULL
77924019777,NULL
77924021268,NULL
77924021275,NULL
77924021336,NULL
77924021343,NULL
77924021374,NULL
77924021398,NULL
77924021480,NULL
77924021497,NULL
77924021503,NULL
77924021619,NULL
77924021633,NULL
77924021640,NULL
77924021671,NULL
77924021701,NULL
77924021718,NULL
77924021787,NULL
77924021886,NULL
77924021916,NULL
77924021947,NULL
77924022166,NULL
77924022333,NULL
77924022340,NULL
77924022395,NULL
77924022838,NULL
77924022845,NULL
77924023552,NULL
77924023590,NULL
77924023620,NULL
77924023712,NULL
77924023736,NULL
77924024177,NULL
77924024641,NULL
77924025501,NULL
77924025518,NULL
77924025693,NULL
77924027673,NULL
77924027727,NULL
77924027857,NULL
77924027871,NULL
77924027895,NULL
77924028090,NULL
77924028182,NULL
77924028618,NULL
77924028694,NULL
77924028854,NULL
77924028885,NULL
77924029202,NULL
77924029271,NULL
77924029523,NULL
77924029547,NULL
77924029714,NULL
77924029936,NULL
77924030048,NULL
77924030062,NULL
77924030215,NULL
